uid,id,rarity,time,banner,type,manual
1727892600000523511,20011,3,2024-10-02T18:45:53.000Z,2045,11,false
1727892600000526311,20009,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000526411,20000,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000526511,20006,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000526611,20014,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000526711,20020,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000526811,20018,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000526911,20002,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000527011,1210,4,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000527111,20002,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000527211,20016,3,2024-10-02T18:46:04.000Z,2045,11,false
1727892600000540811,20000,3,2024-10-02T18:47:50.000Z,2045,11,false
1727892600000542111,20018,3,2024-10-02T18:47:58.000Z,2045,11,false
1727892600000542411,1222,5,2024-10-02T18:48:05.000Z,2045,11,false
1727907000000228911,20018,3,2024-10-02T22:39:23.000Z,2046,11,false
1728310200000108511,20008,3,2024-10-07T14:56:11.000Z,2046,11,false
1728310200000108711,20014,3,2024-10-07T14:56:15.000Z,2046,11,false
1728310200000109011,1312,4,2024-10-07T14:56:19.000Z,2046,11,false
1728904200000106511,20004,3,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000106611,20016,3,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000106711,20019,3,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000106811,20020,3,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000106911,20019,3,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000107011,20016,3,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000107111,20006,3,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000107211,21001,4,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000107311,20011,3,2024-10-14T11:57:30.000Z,2046,11,false
1728904200000107411,20015,3,2024-10-14T11:57:30.000Z,2046,11,false
1729523400000079311,20012,3,2024-10-21T15:52:15.000Z,2046,11,false
1729523400000079711,20000,3,2024-10-21T15:52:27.000Z,2046,11,false
1729523400000079811,20003,3,2024-10-21T15:52:29.000Z,2046,11,false
1729523400000079911,20007,3,2024-10-21T15:52:32.000Z,2046,11,false
1729523400000080111,20001,3,2024-10-21T15:52:35.000Z,2046,11,false
1729523400000080211,20007,3,2024-10-21T15:52:38.000Z,2046,11,false
1731496200000148211,20014,3,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000148311,1108,4,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000148411,20000,3,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000148511,20000,3,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000148611,20001,3,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000148711,20012,3,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000148811,20008,3,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000148911,20019,3,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000149011,1106,4,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000149111,20019,3,2024-11-13T11:00:32.000Z,2049,11,false
1731496200000236011,20001,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236111,20018,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236211,20002,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236311,20013,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236411,20016,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236511,20010,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236611,20011,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236711,20020,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236811,1106,4,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000236911,20016,3,2024-11-13T11:00:43.000Z,2049,11,false
1731496200000292911,20010,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293011,20019,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293111,20018,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293211,20003,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293311,20014,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293411,20010,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293511,20012,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293611,1001,4,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293711,20019,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000293811,20014,3,2024-11-13T11:00:50.000Z,2049,11,false
1731496200000363311,20003,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000363411,20015,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000363511,20002,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000363611,20018,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000363711,20008,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000363811,20005,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000363911,21044,4,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000364011,20020,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000364111,20012,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200000364211,20012,3,2024-11-13T11:00:58.000Z,2049,11,false
1731496200001363511,20002,3,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001363611,20007,3,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001363711,20011,3,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001363811,20007,3,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001363911,20008,3,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001364011,20016,3,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001364111,1106,4,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001364211,20003,3,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001364311,20009,3,2024-11-13T11:03:16.000Z,2049,11,false
1731496200001364411,20006,3,2024-11-13T11:03:16.000Z,2049,11,false
1731723000000015611,20006,3,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000015711,20000,3,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000015811,20003,3,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000015911,20013,3,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000016011,20010,3,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000016111,20008,3,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000016211,1108,4,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000016311,20020,3,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000016411,20011,3,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000016511,1308,5,2024-11-16T02:17:32.000Z,2049,11,false
1731723000000016711,20015,3,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000016811,20017,3,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000016911,20017,3,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000017011,20002,3,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000017111,20013,3,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000017211,20018,3,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000017311,21016,4,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000017411,20012,3,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000017511,20020,3,2024-11-16T02:18:39.000Z,2049,11,false
1731723000000017611,1106,4,2024-11-16T02:18:39.000Z,2049,11,false
1731953400000031111,20018,3,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000031211,20017,3,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000031311,20005,3,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000031411,20017,3,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000031511,20014,3,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000031611,1207,4,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000031711,20003,3,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000031811,20016,3,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000031911,20004,3,2024-11-18T18:18:59.000Z,2049,11,false
1731953400000032011,20002,3,2024-11-18T18:18:59.000Z,2049,11,false
1732821000000000611,20001,3,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000000711,20008,3,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000000811,20015,3,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000000911,20016,3,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000001011,20008,3,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000001111,1108,4,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000001211,20006,3,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000001311,20019,3,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000001411,20017,3,2024-11-28T19:00:34.000Z,2049,11,false
1732821000000001511,20013,3,2024-11-28T19:00:34.000Z,2049,11,false
1733083800000097811,20000,3,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000097911,20016,3,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000098011,20005,3,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000098111,20014,3,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000098211,21014,4,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000098311,20002,3,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000098411,20012,3,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000098511,20019,3,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000098611,20014,3,2024-12-01T20:38:14.000Z,2049,11,false
1733083800000098711,20020,3,2024-12-01T20:38:14.000Z,2049,11,false
1735164600000115711,20016,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000115811,20010,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000115911,20018,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000116011,1312,4,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000116111,20010,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000116211,20011,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000116311,20018,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000116411,20005,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000116511,20014,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000116611,20008,3,2024-12-25T22:21:02.000Z,2053,11,false
1735164600000120911,20017,3,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121011,20002,3,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121111,20020,3,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121211,21015,4,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121311,20009,3,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121411,20011,3,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121511,20007,3,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121611,20007,3,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121711,1312,4,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000121811,1215,4,2024-12-25T22:21:10.000Z,2053,11,false
1735164600000123011,20002,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123111,20002,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123211,20001,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123311,20020,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123411,20018,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123511,20004,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123611,20006,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123711,20006,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123811,20015,3,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000123911,1301,4,2024-12-25T22:21:18.000Z,2053,11,false
1735164600000125211,20010,3,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000125311,20001,3,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000125411,20020,3,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000125511,21006,4,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000125611,20013,3,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000125711,1225,5,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000125811,20001,3,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000125911,20012,3,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000126011,20005,3,2024-12-25T22:21:27.000Z,2053,11,false
1735164600000126111,20007,3,2024-12-25T22:21:27.000Z,2053,11,false
1738753800002584711,20016,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002584811,20013,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002584911,20000,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002585011,1206,4,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002585111,20019,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002585211,20005,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002585311,20016,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002585411,20014,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002585511,20009,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002585611,20002,3,2025-02-05T11:12:12.000Z,2061,11,false
1738753800002596611,20021,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002596711,20014,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002596811,21047,4,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002596911,20010,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002597011,20000,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002597111,20004,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002597211,20015,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002597311,20008,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002597411,20001,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002597511,20002,3,2025-02-05T11:12:16.000Z,2061,11,false
1738753800002633011,20013,3,2025-02-05T11:12:30.000Z,2061,11,false
1739556600000108911,1202,4,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109011,20008,3,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109111,20011,3,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109211,20004,3,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109311,20020,3,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109411,20010,3,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109511,20008,3,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109611,20000,3,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109711,20012,3,2025-02-14T18:45:53.000Z,2061,11,false
1739556600000109811,20022,3,2025-02-14T18:45:53.000Z,2061,11,false
1739628600000107911,21014,4,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108011,20016,3,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108111,20018,3,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108211,20002,3,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108311,20005,3,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108411,20002,3,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108511,20019,3,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108611,20010,3,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108711,20019,3,2025-02-15T14:50:53.000Z,2061,11,false
1739628600000108811,1202,4,2025-02-15T14:50:53.000Z,2061,11,false
1739815800000078411,20001,3,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000078511,20000,3,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000078611,20002,3,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000078711,20000,3,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000078811,20017,3,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000078911,20020,3,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000079011,20012,3,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000079111,20006,3,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000079211,21019,4,2025-02-17T18:38:33.000Z,2061,11,false
1739815800000079311,20008,3,2025-02-17T18:38:33.000Z,2061,11,false
1740935400000122811,20004,3,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000122911,20020,3,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000123011,20009,3,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000123111,20021,3,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000123211,20002,3,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000123311,20000,3,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000123411,20006,3,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000123511,20011,3,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000123611,1109,4,2025-03-02T17:48:07.000Z,2063,11,false
1740935400000123711,20018,3,2025-03-02T17:48:07.000Z,2063,11,false
1741000200000088611,20005,3,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000088711,20018,3,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000088811,20019,3,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000088911,20000,3,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000089011,20019,3,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000089111,20017,3,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000089211,20019,3,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000089311,1109,4,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000089411,20015,3,2025-03-03T11:33:01.000Z,2063,11,false
1741000200000089511,1210,4,2025-03-03T11:33:01.000Z,2063,11,false
1741529400000029511,20011,3,2025-03-09T14:19:39.000Z,2063,11,false
1741529400000029611,20021,3,2025-03-09T14:19:47.000Z,2063,11,false
1741529400000029911,20002,3,2025-03-09T14:19:54.000Z,2063,11,false
1741529400000031211,1403,5,2025-03-09T14:20:01.000Z,2063,11,false
1742397000000710911,20011,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711011,20012,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711111,20001,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711211,20013,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711311,1008,4,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711411,20018,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711511,20019,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711611,20012,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711711,20001,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000711811,20022,3,2025-03-19T15:28:19.000Z,2066,11,false
1742397000000714011,20015,3,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714111,1214,4,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714211,20013,3,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714311,21006,4,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714411,20008,3,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714511,20021,3,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714611,20003,3,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714711,20005,3,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714811,20020,3,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000714911,20000,3,2025-03-19T15:28:24.000Z,2066,11,false
1742397000000718011,20012,3,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718111,20015,3,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718211,1008,4,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718311,20017,3,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718411,1214,4,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718511,20003,3,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718611,20015,3,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718711,20012,3,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718811,20016,3,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000718911,20006,3,2025-03-19T15:28:28.000Z,2066,11,false
1742397000000720111,20019,3,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000720211,20005,3,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000720311,20014,3,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000720411,1008,4,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000720511,20013,3,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000720611,20012,3,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000720711,20013,3,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000720811,20016,3,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000720911,20005,3,2025-03-19T15:28:31.000Z,2066,11,false
1742397000000721011,20021,3,2025-03-19T15:28:31.000Z,2066,11,false
1742872200000004811,20012,3,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000004911,20000,3,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000005011,1105,4,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000005111,20021,3,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000005211,20011,3,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000005311,20002,3,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000005411,21019,4,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000005511,1214,4,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000005611,20018,3,2025-03-25T03:12:35.000Z,2066,11,false
1742872200000005711,20008,3,2025-03-25T03:12:35.000Z,2066,11,false
1744164600000166111,20012,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000166211,20016,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000166311,20017,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000166411,20021,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000166511,20001,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000166611,20006,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000166711,20014,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000166811,1106,4,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000166911,20018,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000167011,20019,3,2025-04-09T02:40:05.000Z,2067,11,false
1744164600000180811,20012,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000180911,20017,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000181011,20022,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000181111,20013,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000181211,20017,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000181311,20003,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000181411,20015,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000181511,1301,4,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000181611,20022,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000181711,20012,3,2025-04-09T02:40:13.000Z,2067,11,false
1744164600000199511,20017,3,2025-04-09T02:40:21.000Z,2067,11,false
1744164600000214911,20013,3,2025-04-09T02:40:27.000Z,2067,11,false
1744164600000223611,20006,3,2025-04-09T02:40:33.000Z,2067,11,false
1744164600000237611,20022,3,2025-04-09T02:40:40.000Z,2067,11,false
1744164600000252811,20005,3,2025-04-09T02:40:46.000Z,2067,11,false
1744164600000280311,20001,3,2025-04-09T02:40:58.000Z,2067,11,false
1744164600000297411,1301,4,2025-04-09T02:41:05.000Z,2067,11,false
1744164600000311211,20007,3,2025-04-09T02:41:13.000Z,2067,11,false
1744164600000322911,20017,3,2025-04-09T02:41:20.000Z,2067,11,false
1744164600000337511,20014,3,2025-04-09T02:41:27.000Z,2067,11,false
1744168200001264711,1407,5,2025-04-09T03:08:59.000Z,2067,11,false
1744168200001340611,20002,3,2025-04-09T03:09:29.000Z,2070,11,false
1744168200001347711,20009,3,2025-04-09T03:09:33.000Z,2070,11,false
1744171800002471211,20007,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002471311,20016,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002471411,1110,4,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002471511,20015,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002471611,20002,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002471711,20022,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002471811,20000,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002471911,20005,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002472011,20016,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002472111,20007,3,2025-04-09T04:36:06.000Z,2070,11,false
1744171800002479211,20002,3,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002479311,20021,3,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002479411,21003,4,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002479511,20015,3,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002479611,20012,3,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002479711,20005,3,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002479811,20013,3,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002479911,20016,3,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002480011,20004,3,2025-04-09T04:36:13.000Z,2070,11,false
1744171800002480111,20018,3,2025-04-09T04:36:13.000Z,2070,11,false
1744179000002163111,20008,3,2025-04-09T06:33:09.000Z,2070,11,false
1744179000002168811,1106,4,2025-04-09T06:33:13.000Z,2070,11,false
1744179000002171811,20013,3,2025-04-09T06:33:17.000Z,2070,11,false
1744283400000468111,20011,3,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000468211,20014,3,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000468311,20013,3,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000468411,20017,3,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000468511,20002,3,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000468611,20010,3,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000468711,20012,3,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000468811,1106,4,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000468911,20001,3,2025-04-10T11:57:54.000Z,2070,11,false
1744283400000469011,20018,3,2025-04-10T11:57:54.000Z,2070,11,false
1744287000000019411,20021,3,2025-04-10T12:02:39.000Z,2070,11,false
1744287000000019611,20000,3,2025-04-10T12:02:42.000Z,2070,11,false
1744287000000020811,20012,3,2025-04-10T12:02:44.000Z,2070,11,false
1744287000000021011,20009,3,2025-04-10T12:02:47.000Z,2070,11,false
1744287000000021211,20009,3,2025-04-10T12:02:49.000Z,2070,11,false
1744387800000314411,20011,3,2025-04-11T16:29:53.000Z,2070,11,false
1744387800000314511,20015,3,2025-04-11T16:29:53.000Z,2070,11,false
1744387800000314611,21005,4,2025-04-11T16:29:53.000Z,2070,11,false
1744387800000314711,20003,3,2025-04-11T16:29:53.000Z,2070,11,false
1744387800000314811,20002,3,2025-04-11T16:29:53.000Z,2070,11,false
1744387800000314911,20020,3,2025-04-11T16:29:53.000Z,2070,11,false
1744387800000315011,1106,4,2025-04-11T16:29:53.000Z,2070,11,false
